0    INFO   Forking Pnode pnode3...
2    INFO   RINAConfig: configuration file: pnode3.properties loaded
7    INFO   RINAConfig: IPCName: pnode3
7    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
7    INFO   RINAConfig: User name is: BU
7    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
9    INFO   RINAConfig: DNSName: localhost
9    INFO   RINAConfig: DNSPort: 21111
9    INFO   RINAConfig: TCPPort: 21113
42   INFO   TCPFlowManager: Registration to DNS finished
5045 INFO   RINAConfig: name of neihbour 1 is idd
147333 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
149406 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
149406 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
149406 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
151409 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
151409 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
151409 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
153411 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
153412 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
153412 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
155414 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
155446 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
155447 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
157419 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
157419 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
157419 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
159422 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
159422 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
159422 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
161424 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
161424 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
161425 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
163426 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
163427 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
163427 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
165430 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
165431 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
165431 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
167433 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
167433 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
167434 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
169436 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
169437 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
169437 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
172062 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
172062 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
172062 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
174064 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
174065 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
174065 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
176068 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
176068 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
176068 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
178072 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
178072 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
178072 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
180073 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
180073 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
180074 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
182077 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
182077 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
182078 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
184080 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
184080 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
184080 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
186146 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
186146 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
186146 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
188156 INFO   IPCProcess(pnode3): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
188157 INFO   RIBDaemon(pnode3): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
188157 INFO   RIBDaemon(pnode3): appsReachable(freq: 2)M_READ_R received
