0    INFO   Forking Pnode pnode2...
3    INFO   RINAConfig: configuration file: pnode2.properties loaded
7    INFO   RINAConfig: IPCName: pnode2
8    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
8    INFO   RINAConfig: User name is: BU
8    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
9    INFO   RINAConfig: DNSName: localhost
9    INFO   RINAConfig: DNSPort: 21111
9    INFO   RINAConfig: TCPPort: 21115
52   INFO   TCPFlowManager: Registration to DNS finished
0    INFO   Forking Pnode pnode2...
2    INFO   RINAConfig: configuration file: pnode2.properties loaded
7    INFO   RINAConfig: IPCName: pnode2
7    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
7    INFO   RINAConfig: User name is: BU
8    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
9    INFO   RINAConfig: DNSName: localhost
9    INFO   RINAConfig: DNSPort: 21111
9    INFO   RINAConfig: TCPPort: 21116
43   INFO   TCPFlowManager: Registration to DNS finished
5046 INFO   RINAConfig: name of neihbour 1 is idd
55755 DEBUG  NodeBiddingImpl::computeEta: m: [0]
55755 DEBUG  NodeBiddingImpl::computeEta: m.size: 1
55755 DEBUG  NodeBiddingImpl::computeEta: b: [0.8998999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]
55756 DEBUG  NodeBiddingImpl::computeEta: b.size: 6
55756 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 0
55756 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0]
55756 DEBUG  NodeBiddingImpl::computeEta: FINAL vNodesToExclude: [0]
55756 DEBUG  Pnode::computeUtility1 with m: m = [0]
55756 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55756 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55756 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55756 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55756 DEBUG  Pnode::computeUtility1 with m: utility = 0.6999000000000001
55756 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.6999000000000001
55757 DEBUG  Pnode::computeUtility1 with m: m = [0]
55757 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55757 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55757 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55757 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55757 DEBUG  Pnode::computeUtility1 with m: utility = 0.6999000000000001
55757 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.6999000000000001
55757 DEBUG  Pnode::computeUtility1 with m: m = [0]
55757 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55757 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55758 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55758 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55758 DEBUG  Pnode::computeUtility1 with m: utility = 0.6999000000000001
55758 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.6999000000000001
55758 DEBUG  Pnode::computeUtility1 with m: m = [0]
55758 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55758 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55758 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55758 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55758 DEBUG  Pnode::computeUtility1 with m: utility = 0.6999000000000001
55759 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.6999000000000001
55759 DEBUG  Pnode::computeUtility1 with m: m = [0]
55759 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55759 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55759 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55759 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55759 DEBUG  Pnode::computeUtility1 with m: utility = 0.6999000000000001
55759 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.6999000000000001
55759 INFO   NodeBiddingImpl::computeEta: pnode2 eta: 1 for sliceID: 7642008
55759 INFO   NodeBiddingImpl::computeEta: pnode2 Uij: 0.6999000000000001 for sliceID: 7642008
55760 DEBUG  NodeBiddingImpl::computeEta: END ====================
55760 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING eta : 1
55760 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING Uij : 0.6999000000000001
55760 DEBUG  NodeBiddingImpl::nodeBidding: newRequestedVnodeCapacity = 10
55760 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeCapacity()= 0.01
55760 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeStressBeforeThisSliceRequest() = 10.01
55760 DEBUG  NodeBiddingImpl::nodeBidding: m AFTER compute eta: [0, 1]
55760 DEBUG  NodeBiddingImpl::nodeBidding: _mMap AFTER compute eta: {7642008=[0, 1]}
55760 DEBUG  NodeBiddingImpl::nodeBidding: b AFTER compute eta: [0.8998999999999999, 0.6999000000000001, 0.0, 0.0, 0.0, 0.0]
55760 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap AFTER compute eta: {7642008=[0.8998999999999999, 0.6999000000000001, 0.0, 0.0, 0.0, 0.0]}
55761 DEBUG  NodeBiddingImpl::nodeBidding: a AFTER compute eta: {0=pnode2, 1=pnode2}
55761 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap AFTER compute eta: {7642008={0=pnode2, 1=pnode2}}
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_allocationPolicy(): sad
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: currentBids: 2
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: vnode: vNodeId: 2
vNodeCapacity: 10
tempCapacity: 10
55761 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_nodeStressBeforeThisSliceRequest(): 10.01
55762 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_targetNodeCapacity: 100.0
55762 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded AFTER: true
55762 DEBUG  NodeBiddingImpl::nodeBidding: m BEFORE overbidAttempt: [0, 1]
55762 DEBUG  NodeBiddingImpl::overbidAttempt: START ======================
55762 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55762 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55762 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55762 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55762 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 0
55762 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.8998999999999999
55762 DEBUG  hij: 0.4997501249375312
55763 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55763 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55763 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55763 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55763 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 1
55763 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.6999000000000001
55763 DEBUG  hij: 0.4997501249375312
55763 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55763 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55763 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55764 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55764 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 2
55764 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.0
55764 DEBUG  hij: 0.4997501249375312
55764 DEBUG  NodeBiddingImpl::overbidAttempt END: bid is possible ======================
55764 DEBUG  NodeBiddingImpl::nodeBidding: existsJ AFTER overbidAttempt : true
55764 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING eta : -1
55764 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING Uij : 4.9E-324
55764 DEBUG  NodeBiddingImpl::computeEta: START ====================
55764 DEBUG  NodeBiddingImpl::computeEta: m: [0, 1]
55765 DEBUG  NodeBiddingImpl::computeEta: m.size: 2
55765 DEBUG  NodeBiddingImpl::computeEta: b: [0.8998999999999999, 0.6999000000000001, 0.0, 0.0, 0.0, 0.0]
55765 DEBUG  NodeBiddingImpl::computeEta: b.size: 6
55765 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 0
55765 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0]
55765 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 1
55765 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1]
55765 DEBUG  NodeBiddingImpl::computeEta: FINAL vNodesToExclude: [0, 1]
55765 DEBUG  Pnode::computeUtility1 with m: m = [0, 1]
55765 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55766 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55766 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55766 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55766 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55766 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55766 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55766 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55766 DEBUG  Pnode::computeUtility1 with m: utility = 0.5999
55766 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.5999
55766 DEBUG  Pnode::computeUtility1 with m: m = [0, 1]
55766 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55767 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55767 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55767 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55767 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55767 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55767 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55767 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55767 DEBUG  Pnode::computeUtility1 with m: utility = 0.5999
55767 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.5999
55767 DEBUG  Pnode::computeUtility1 with m: m = [0, 1]
55768 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55768 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55770 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55771 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55771 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55771 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55772 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55772 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55772 DEBUG  Pnode::computeUtility1 with m: utility = 0.5999
55773 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.5999
55773 DEBUG  Pnode::computeUtility1 with m: m = [0, 1]
55773 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55774 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55774 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55774 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55775 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55775 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55775 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55775 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55775 DEBUG  Pnode::computeUtility1 with m: utility = 0.5999
55775 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.5999
55775 INFO   NodeBiddingImpl::computeEta: pnode2 eta: 2 for sliceID: 7642008
55775 INFO   NodeBiddingImpl::computeEta: pnode2 Uij: 0.5999 for sliceID: 7642008
55776 DEBUG  NodeBiddingImpl::computeEta: END ====================
55776 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING eta : 2
55776 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING Uij : 0.5999
55776 DEBUG  NodeBiddingImpl::nodeBidding: newRequestedVnodeCapacity = 10
55776 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeCapacity()= 0.01
55776 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeStressBeforeThisSliceRequest() = 10.01
55777 DEBUG  NodeBiddingImpl::nodeBidding: m AFTER compute eta: [0, 1, 2]
55777 DEBUG  NodeBiddingImpl::nodeBidding: _mMap AFTER compute eta: {7642008=[0, 1, 2]}
55777 DEBUG  NodeBiddingImpl::nodeBidding: b AFTER compute eta: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.0, 0.0, 0.0]
55777 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap AFTER compute eta: {7642008=[0.8998999999999999, 0.6999000000000001, 0.5999, 0.0, 0.0, 0.0]}
55777 DEBUG  NodeBiddingImpl::nodeBidding: a AFTER compute eta: {0=pnode2, 1=pnode2, 2=pnode2}
55777 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap AFTER compute eta: {7642008={0=pnode2, 1=pnode2, 2=pnode2}}
55777 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55777 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_allocationPolicy(): sad
55777 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: currentBids: 3
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: vnode: vNodeId: 2
vNodeCapacity: 10
tempCapacity: 10
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_nodeStressBeforeThisSliceRequest(): 10.01
55778 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_targetNodeCapacity: 100.0
55778 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded AFTER: true
55778 DEBUG  NodeBiddingImpl::nodeBidding: m BEFORE overbidAttempt: [0, 1, 2]
55778 DEBUG  NodeBiddingImpl::overbidAttempt: START ======================
55779 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55779 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55779 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55779 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55779 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 0
55779 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.8998999999999999
55779 DEBUG  hij: 0.4997501249375312
55779 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55779 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55779 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55779 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55779 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 1
55780 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.6999000000000001
55780 DEBUG  hij: 0.4997501249375312
55780 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55780 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55780 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55780 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55780 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 2
55780 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.5999
55780 DEBUG  hij: 0.4997501249375312
55780 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55780 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55780 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55781 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55781 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 3
55781 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.0
55781 DEBUG  hij: 0.4997501249375312
55781 DEBUG  NodeBiddingImpl::overbidAttempt END: bid is possible ======================
55781 DEBUG  NodeBiddingImpl::nodeBidding: existsJ AFTER overbidAttempt : true
55781 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING eta : -1
55782 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING Uij : 4.9E-324
55782 DEBUG  NodeBiddingImpl::computeEta: START ====================
55782 DEBUG  NodeBiddingImpl::computeEta: m: [0, 1, 2]
55782 DEBUG  NodeBiddingImpl::computeEta: m.size: 3
55782 DEBUG  NodeBiddingImpl::computeEta: b: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.0, 0.0, 0.0]
55782 DEBUG  NodeBiddingImpl::computeEta: b.size: 6
55782 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 0
55783 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0]
55783 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 1
55783 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1]
55783 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 2
55783 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0, 1, 2]
55783 DEBUG  NodeBiddingImpl::computeEta: FINAL vNodesToExclude: [0, 1, 2]
55783 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2]
55784 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55784 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55784 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55784 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55784 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55784 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55784 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55784 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55784 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55785 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
55785 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55787 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
55787 DEBUG  Pnode::computeUtility1 with m: utility = 0.4999
55788 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.4999
55788 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2]
55788 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55788 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55788 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55788 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55788 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55788 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55788 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55788 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55788 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55788 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
55789 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55789 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
55789 DEBUG  Pnode::computeUtility1 with m: utility = 0.4999
55789 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.4999
55789 DEBUG  Pnode::computeUtility1 with m: m = [0, 1, 2]
55789 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55789 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 0
55789 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55789 DEBUG  Pnode::computeUtility1 currentCapacity  = 10.0
55789 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55789 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 1
55789 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55790 DEBUG  Pnode::computeUtility1 currentCapacity  = 20.0
55790 DEBUG  Pnode::computeUtility1 targetCapacity_T  = 100.0
55790 DEBUG  Pnode::computeUtility1 vnodeInBundle  = 2
55790 DEBUG  Pnode::computeUtility1 tempCapacity  = 10
55790 DEBUG  Pnode::computeUtility1 currentCapacity  = 30.0
55790 DEBUG  Pnode::computeUtility1 with m: utility = 0.4999
55790 DEBUG  NodeBiddingImpl::computeEta: temp_Uij: 0.4999
55790 INFO   NodeBiddingImpl::computeEta: pnode2 eta: 3 for sliceID: 7642008
55790 INFO   NodeBiddingImpl::computeEta: pnode2 Uij: 0.4999 for sliceID: 7642008
55790 DEBUG  NodeBiddingImpl::computeEta: END ====================
55790 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING eta : 3
55790 DEBUG  NodeBiddingImpl::nodeBidding: AFTER BIDDING Uij : 0.4999
55791 DEBUG  NodeBiddingImpl::nodeBidding: newRequestedVnodeCapacity = 10
55791 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeCapacity()= 0.01
55791 DEBUG  NodeBiddingImpl::nodeBidding: get_nodeStressBeforeThisSliceRequest() = 10.01
55791 DEBUG  NodeBiddingImpl::nodeBidding: m AFTER compute eta: [0, 1, 2, 3]
55791 DEBUG  NodeBiddingImpl::nodeBidding: _mMap AFTER compute eta: {7642008=[0, 1, 2, 3]}
55791 DEBUG  NodeBiddingImpl::nodeBidding: b AFTER compute eta: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0, 0.0]
55791 DEBUG  NodeBiddingImpl::nodeBidding: _bidVectorMap AFTER compute eta: {7642008=[0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0, 0.0]}
55791 DEBUG  NodeBiddingImpl::nodeBidding: a AFTER compute eta: {0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2}
55791 DEBUG  NodeBiddingImpl::nodeBidding: _allocationVectorMap AFTER compute eta: {7642008={0=pnode2, 1=pnode2, 2=pnode2, 3=pnode2}}
55791 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_allocationPolicy(): sad
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: _bidVectorMap.get(sliceID).size(): 6
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: currentBids: 4
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: sliceRequested.getVirtualnodeList().size(): 6
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: vnode: vNodeId: 2
vNodeCapacity: 10
tempCapacity: 10
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_nodeStressBeforeThisSliceRequest(): 10.01
55792 DEBUG  NodeBiddingImpl::biddingIsNeeded: get_targetNodeCapacity: 100.0
55792 DEBUG  NodeBiddingImpl::nodeBidding: bidisNeeded AFTER: true
55792 DEBUG  NodeBiddingImpl::nodeBidding: m BEFORE overbidAttempt: [0, 1, 2, 3]
55793 DEBUG  NodeBiddingImpl::overbidAttempt: START ======================
55793 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55793 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55793 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55793 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55793 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 0
55793 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.8998999999999999
55793 DEBUG  hij: 0.4997501249375312
55793 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55793 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55793 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55793 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55794 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 1
55794 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.6999000000000001
55794 DEBUG  hij: 0.4997501249375312
55794 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55794 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55794 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55794 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55794 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 2
55794 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.5999
55794 DEBUG  hij: 0.4997501249375312
55794 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55794 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55795 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55795 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55795 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 3
55795 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.4999
55795 DEBUG  hij: 0.4997501249375312
55795 DEBUG  PnodeUtil::computeUtility: this.utility: residual_node_capacity
55795 DEBUG  Pnode::computeUtility1: currentCapacity_S :10.01
55795 DEBUG  Pnode::computeUtility1: vnodeCapacity :10.0
55795 DEBUG  Pnode::computeUtility1: utility = (T - currentCapacity_S)/T  = 0.4997501249375312
55795 DEBUG  NodeBiddingImpl::overbidAttempt: trying to bid on vnode with id: 4
55795 DEBUG  NodeBiddingImpl::overbidAttempt: b_ij: 0.0
55795 DEBUG  hij: 0.4997501249375312
55795 DEBUG  NodeBiddingImpl::overbidAttempt END: bid is possible ======================
55796 DEBUG  NodeBiddingImpl::nodeBidding: existsJ AFTER overbidAttempt : true
55796 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING eta : -1
55796 DEBUG  NodeBiddingImpl::nodeBidding: BEFORE BIDDING Uij : 4.9E-324
55796 DEBUG  NodeBiddingImpl::computeEta: START ====================
55796 DEBUG  NodeBiddingImpl::computeEta: m: [0, 1, 2, 3]
55796 DEBUG  NodeBiddingImpl::computeEta: m.size: 4
55796 DEBUG  NodeBiddingImpl::computeEta: b: [0.8998999999999999, 0.6999000000000001, 0.5999, 0.4999, 0.0, 0.0]
55796 DEBUG  NodeBiddingImpl::computeEta: b.size: 6
55796 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 0
55796 DEBUG  NodeBiddingImpl::computeEta: vNodesToExclude: [0]
55796 DEBUG  NodeBiddingImpl::computeEta: vnodeInBundle: 1
