0    INFO   Forking Pnode pnode2...
2    INFO   RINAConfig: configuration file: pnode2.properties loaded
8    INFO   RINAConfig: IPCName: pnode2
8    INFO   RINAConfig: The name of the DIF that is going to join  is: DIF1
8    INFO   RINAConfig: User name is: BU
8    INFO   RINAConfig: Pass word is: BU
8    INFO   RINAConfig: IDD name is: idd
10   INFO   RINAConfig: DNSName: localhost
10   INFO   RINAConfig: DNSPort: 21111
10   INFO   RINAConfig: TCPPort: 21116
41   INFO   TCPFlowManager: Registration to DNS finished
5044 INFO   RINAConfig: name of neihbour 1 is idd
142173 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
142173 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
144177 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
144177 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
144177 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
146180 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
146181 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
146181 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
148183 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
148183 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
148183 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
150185 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
150186 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
150186 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
152188 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
152188 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
152188 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
154191 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
154191 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
154191 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
156264 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
156264 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
156265 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
158267 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
158267 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
158267 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
160270 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
160270 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
160270 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
162273 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
162274 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
162274 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
164277 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
164278 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
164278 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
166280 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
166281 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
166281 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
168282 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
168282 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
168282 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
170286 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
170286 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
170286 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
172288 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
172289 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
172289 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
174292 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
174292 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
174292 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
176917 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
176918 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
176918 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
178919 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
178920 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
178920 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
180923 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
180923 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
180924 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
182926 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
182926 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
182927 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
184929 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
184929 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
184930 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
186932 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
186932 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
186932 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
188935 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
188936 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
188936 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
191000 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
191001 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
191001 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
193012 INFO   IPCProcess(pnode2): cdapMessage received, and opcode is M_READ_R and src is InPManagerIPC and objclass is PubSub, objName is InPManagerIPC
193012 INFO   RIBDaemon(pnode2): opcode is M_READ_R objClass is PubSub received from InPManagerIPC
193013 INFO   RIBDaemon(pnode2): appsReachable(freq: 2)M_READ_R received
